"type","generator","copyright","timestamp","features__type","features__properties__@id","features__properties__electronics","features__properties__layer","features__properties__bakery","features__properties__alt_name","features__properties__addr.source:housenumber","features__properties__artisan","features__properties__addr:city","features__properties__addr:district","features__properties__addr:county","features__properties__addr:country","features__properties__addr:housename","features__properties__addr:housenumber","features__properties__addr:place","features__properties__addr:postcode","features__properties__addr:street","features__properties__brand:wikidata","features__properties__dontimport:fhrs:addrline4","features__properties__dontimport:fhrs:businesstype","features__properties__bakery:cuisine","features__properties__addr:subdistrict","features__properties__description","features__properties__addr:unit","features__properties__addr:suburb","features__properties__branch","features__properties__entrance","features__properties__operator","features__properties__area","features__properties__fixme","features__properties__amenity","features__properties__building:name","features__properties__building","features__properties__gluten_free","features__properties__email","features__properties__landuse","features__properties__fhrs:confidence_management","features__properties__fhrs:hygiene","features__properties__building:colour","features__properties__contact:email","features__properties__building:levels","features__properties__building:min_level","features__properties__building:material","features__properties__contact:facebook","features__properties__contact:instagram","features__properties__clothes","features__properties__contact:phone","features__properties__currency:XLT","features__properties__contact:twitter","features__properties__fhrs:authority","features__properties__fhrs:id","features__properties__fixme:addr2","features__properties__internet_access","features__properties__internet_access:fee","features__properties__fhrs:inspectiondate","features__properties__fhrs:local_authority_id","features__properties__fhrs:rating","features__properties__fhrs:rating_date","features__properties__fhrs:structural","features__properties__diet:gluten_free","features__properties__diet:vegan","features__properties__company","features__properties__contact:website","features__properties__cuisine","features__properties__delivery","features__properties__level","features__properties__note","features__properties__name","features__properties__payment:cash:XLT-BXTP","features__properties__payment:text:XLT-BXTP","features__properties__name:en","features__properties__not:name:fhrs","features__properties__name:zh","features__properties__pastry_shop","features__properties__outdoor_seating","features__properties__payment:american_express","features__properties__payment:contactless","features__properties__roof:levels","features__properties__phone","features__properties__seats","features__properties__postal_code","features__properties__operator:wikidata","features__properties__old_name","features__properties__old_phone","features__properties__opening_hours","features__properties__ref:NPLG:UPRN:1","features__properties__roof:colour","features__properties__roof:shape","features__properties__shop","features__properties__smoking","features__properties__takeaway","features__properties__source:addr:postcode","features__properties__start_date","features__properties__source:addr:housenumber","features__properties__shop2","features__properties__source:postcode","features__properties__wheelchair","features__properties__wheelchair:description","features__properties__source:addr","features__properties__website","features__properties__source","features__properties__survey:date","features__properties__type","features__geometry__type","features__geometry__coordinates","features__geometry__coordinates__","features__id"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5349485","",""
"","","","","Feature","node/4340235292","","","","","","","London","","","","","409","","E13 9AU","Green Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Newham","640923","","","","","","","","","","","","","","","0","","Aunties Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","0.0360784","","node/4340235292"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5341836","",""
"","","","","Feature","node/4346355396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1246928","","node/4346355396"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4706983","",""
"","","","","Feature","node/4346671889","","","","","","","London","","","","","15","","SW7 3ES","Harrington Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Maitre Choux","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","yes","Step-free from street. [Fr: Sans marche.]","","","","","","Point","-0.1756807","","node/4346671889"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.493902","",""
"","","","","Feature","node/4347945620","","","","","","","","","","","","82","","","Clapham High Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Patisserie Valerie","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1336945","","node/4347945620"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4634883","",""
"","","","","Feature","node/4362067196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0984887","","node/4362067196"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.553645","",""
"","","","","Feature","node/4362182884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","St Helens Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2186975","","node/4362182884"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5186297","",""
"","","","","Feature","node/4368462390","","","","","","","","","","","","6-7","","WC2N 4HU","Chandos Place","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://b-bakery.com/bakeries/brigits-bakery/","","","","","Brigit's Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1245676","","node/4368462390"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.510055","",""
"","","","","Feature","node/4408274888","","","","","","","London","","","","","7","","E20 1FS","Victory Parade","","","","","","","","","","","","","","cafe","","","","","","","","","ciao@signorelli.co.uk","","","","https://www.facebook.com/SignorelliLondon","https://instagram.com/signorelli_london/","","+44 20 8534 4972","","@signorelli_ldn","Newham","813692","","","","","15/00388/FOOD","","","","","","","http://www.signorelli.co.uk/","","","","","Signorelli","","","","","","","","","","","","","","","","","Tu-Fr 08:30-18:00;Sa-Su 09:00-17:30","010090758576","","","bakery","","","","","","","","","","","","","","","Point","-0.0122941","","node/4408274888"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5467706","",""
"","","","","Feature","node/4439728482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1052543","","node/4439728482"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5644658","",""
"","","","","Feature","node/4440565052","","","","","","","London","","","","","Unit L1","","NW1 8AL","Camden Lock Place","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","Cookies & Scream","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","http://cookiesandscream.com/","","","","Point","-0.1460632","","node/4440565052"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5414732","",""
"","","","","Feature","node/4448359503","","","","","","","Gravesend","","","","","27A","","DA11 7HW","Lawrance Square","","","","","Northfleet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54151","","","","","","","","","","","","","","","","","Cake Innovations","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","ratings.food.gov.uk","","","","","Point","0.3562757","","node/4448359503"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4273725","",""
"","","","","Feature","node/4450135795","","","","","","","Gravesend","","","","","2B ","","DA11 8PF","Durndale Lane","","","","","Northfleet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","761136","","","","","","","","","","","","","","","","","Orchid Cupcake Company","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","ratings.food.gov.uk; bing","","","Point","0.34895","","node/4450135795"
